Time;mbcTimestepError;mbcTimestepErrorRelative;mbcError;mbcErrorRelative;mbcErrorCelia;mbcErrorCeliaTimestep;mbcDiffTWC;mbcDiffRelativeTWC;mbcTotalInflow;mbcDiffTWCTimestep;mbcTimestepInflow;
13947;2.2529112e-16;8.615287e-09;-3.3609563e-12;-0.0001233848;1.0030942;1.0023867;1.089566e-09;0.039999295;1.086205e-09;9.4617918e-14;9.4392627e-14;
13948;2.2529375e-16;8.6154186e-09;-3.3611816e-12;-0.00012339307;1.0030942;1.0023868;1.0896606e-09;0.040002769;1.0862994e-09;9.4616823e-14;9.4391529e-14;
13949;2.2529633e-16;8.6155488e-09;-3.3614069e-12;-0.00012340134;1.0030941;1.0023869;1.0897552e-09;0.040006242;1.0863938e-09;9.4615728e-14;9.4390432e-14;
13950;2.2529899e-16;8.6156814e-09;-3.3616322e-12;-0.00012340962;1.003094;1.0023869;1.0898498e-09;0.040009715;1.0864882e-09;9.4614633e-14;9.4389334e-14;
13951;2.2530157e-16;8.6158114e-09;-3.3618575e-12;-0.00012341789;1.003094;1.002387;1.0899444e-09;0.040013189;1.0865826e-09;9.4613539e-14;9.4388237e-14;
13952;2.2530418e-16;8.6159423e-09;-3.3620828e-12;-0.00012342616;1.0030939;1.002387;1.0900391e-09;0.040016662;1.086677e-09;9.4612445e-14;9.438714e-14;
13953;2.2530681e-16;8.6160742e-09;-3.3623081e-12;-0.00012343443;1.0030939;1.0023871;1.0901337e-09;0.040020135;1.0867714e-09;9.4611351e-14;9.4386044e-14;
13954;2.2530943e-16;8.6162054e-09;-3.3625335e-12;-0.0001234427;1.0030938;1.0023871;1.0902283e-09;0.040023609;1.0868657e-09;9.4610257e-14;9.4384948e-14;
13955;2.2531202e-16;8.6163358e-09;-3.3627588e-12;-0.00012345097;1.0030937;1.0023872;1.0903229e-09;0.040027082;1.0869601e-09;9.4609164e-14;9.4383852e-14;
13956;2.2531465e-16;8.6164676e-09;-3.3629841e-12;-0.00012345924;1.0030937;1.0023872;1.0904175e-09;0.040030555;1.0870545e-09;9.460807e-14;9.4382756e-14;
13957;2.2531726e-16;8.6165986e-09;-3.3632094e-12;-0.00012346752;1.0030936;1.0023873;1.0905121e-09;0.040034028;1.0871489e-09;9.4606977e-14;9.438166e-14;
13958;2.2531988e-16;8.6167298e-09;-3.3634347e-12;-0.00012347579;1.0030935;1.0023874;1.0906067e-09;0.040037501;1.0872433e-09;9.4605885e-14;9.4380565e-14;
13959;2.2532251e-16;8.6168616e-09;-3.36366e-12;-0.00012348406;1.0030935;1.0023874;1.0907013e-09;0.040040974;1.0873377e-09;9.4604792e-14;9.437947e-14;
13960;2.2532511e-16;8.6169922e-09;-3.3638854e-12;-0.00012349233;1.0030934;1.0023875;1.0907959e-09;0.040044447;1.087432e-09;9.46037e-14;9.4378375e-14;
13961;2.2532772e-16;8.6171232e-09;-3.3641107e-12;-0.0001235006;1.0030934;1.0023875;1.0908905e-09;0.04004792;1.0875264e-09;9.4602608e-14;9.4377281e-14;
13962;2.2533034e-16;8.6172546e-09;-3.364336e-12;-0.00012350888;1.0030933;1.0023876;1.0909851e-09;0.040051393;1.0876208e-09;9.4601517e-14;9.4376186e-14;
13963;2.2533299e-16;8.617387e-09;-3.3645614e-12;-0.00012351715;1.0030932;1.0023876;1.0910797e-09;0.040054866;1.0877152e-09;9.4600425e-14;9.4375092e-14;
13964;2.2533557e-16;8.617517e-09;-3.3647867e-12;-0.00012352542;1.0030932;1.0023877;1.0911743e-09;0.040058339;1.0878095e-09;9.4599334e-14;9.4373999e-14;
13965;2.253382e-16;8.6176487e-09;-3.365012e-12;-0.00012353369;1.0030931;1.0023877;1.0912689e-09;0.040061812;1.0879039e-09;9.4598243e-14;9.4372905e-14;
13966;2.2534082e-16;8.61778e-09;-3.3652374e-12;-0.00012354196;1.0030931;1.0023878;1.0913635e-09;0.040065285;1.0879983e-09;9.4597153e-14;9.4371812e-14;
13967;2.2534344e-16;8.6179114e-09;-3.3654627e-12;-0.00012355024;1.003093;1.0023879;1.0914581e-09;0.040068757;1.0880926e-09;9.4596062e-14;9.4370719e-14;
13968;2.2534605e-16;8.6180424e-09;-3.3656881e-12;-0.00012355851;1.0030929;1.0023879;1.0915527e-09;0.04007223;1.088187e-09;9.4594972e-14;9.4369626e-14;
13969;2.2534871e-16;8.6181753e-09;-3.3659134e-12;-0.00012356678;1.0030929;1.002388;1.0916473e-09;0.040075703;1.0882814e-09;9.4593882e-14;9.4368534e-14;
13970;2.2535131e-16;8.6183058e-09;-3.3661388e-12;-0.00012357506;1.0030928;1.002388;1.0917419e-09;0.040079175;1.0883758e-09;9.4592793e-14;9.4367441e-14;
13971;2.2535391e-16;8.6184366e-09;-3.3663641e-12;-0.00012358333;1.0030927;1.0023881;1.0918365e-09;0.040082648;1.0884701e-09;9.4591703e-14;9.436635e-14;
13972;2.2535656e-16;8.6185689e-09;-3.3665895e-12;-0.0001235916;1.0030927;1.0023881;1.0919311e-09;0.04008612;1.0885645e-09;9.4590614e-14;9.4365258e-14;
13973;2.2535916e-16;8.6186995e-09;-3.3668148e-12;-0.00012359988;1.0030926;1.0023882;1.0920257e-09;0.040089593;1.0886589e-09;9.4589526e-14;9.4364166e-14;
13974;2.2536181e-16;8.6188321e-09;-3.3670402e-12;-0.00012360815;1.0030926;1.0023882;1.0921203e-09;0.040093065;1.0887532e-09;9.4588437e-14;9.4363075e-14;
13975;2.2536441e-16;8.6189626e-09;-3.3672656e-12;-0.00012361642;1.0030925;1.0023883;1.0922148e-09;0.040096538;1.0888476e-09;9.4587349e-14;9.4361984e-14;
13976;2.2536704e-16;8.6190947e-09;-3.3674909e-12;-0.0001236247;1.0030924;1.0023884;1.0923094e-09;0.04010001;1.0889419e-09;9.4586261e-14;9.4360894e-14;
13977;2.2536967e-16;8.6192261e-09;-3.3677163e-12;-0.00012363297;1.0030924;1.0023884;1.092404e-09;0.040103483;1.0890363e-09;9.4585173e-14;9.4359803e-14;
13978;2.2537229e-16;8.6193575e-09;-3.3679417e-12;-0.00012364124;1.0030923;1.0023885;1.0924986e-09;0.040106955;1.0891307e-09;9.4584085e-14;9.4358713e-14;
13979;2.2537492e-16;8.6194893e-09;-3.368167e-12;-0.00012364952;1.0030923;1.0023885;1.0925932e-09;0.040110427;1.089225e-09;9.4582998e-14;9.4357623e-14;
13980;2.2537754e-16;8.619621e-09;-3.3683924e-12;-0.00012365779;1.0030922;1.0023886;1.0926878e-09;0.040113899;1.0893194e-09;9.4581911e-14;9.4356533e-14;
13981;2.2538015e-16;8.6197519e-09;-3.3686178e-12;-0.00012366606;1.0030921;1.0023886;1.0927823e-09;0.040117372;1.0894137e-09;9.4580824e-14;9.4355444e-14;
13982;2.2538279e-16;8.6198841e-09;-3.3688432e-12;-0.00012367434;1.0030921;1.0023887;1.0928769e-09;0.040120844;1.0895081e-09;9.4579738e-14;9.4354355e-14;
13983;2.2538542e-16;8.6200158e-09;-3.3690686e-12;-0.00012368261;1.003092;1.0023887;1.0929715e-09;0.040124316;1.0896024e-09;9.4578652e-14;9.4353266e-14;
13984;2.2538803e-16;8.6201466e-09;-3.369294e-12;-0.00012369089;1.003092;1.0023888;1.0930661e-09;0.040127788;1.0896968e-09;9.4577565e-14;9.4352177e-14;
13985;2.2539068e-16;8.6202793e-09;-3.3695193e-12;-0.00012369916;1.0030919;1.0023889;1.0931607e-09;0.04013126;1.0897911e-09;9.457648e-14;9.4351089e-14;
13986;2.2539328e-16;8.6204101e-09;-3.3697447e-12;-0.00012370744;1.0030918;1.0023889;1.0932552e-09;0.040134732;1.0898855e-09;9.4575394e-14;9.4350001e-14;
13987;2.2539593e-16;8.6205424e-09;-3.3699701e-12;-0.00012371571;1.0030918;1.002389;1.0933498e-09;0.040138204;1.0899798e-09;9.4574309e-14;9.4348913e-14;
13988;2.2539855e-16;8.6206738e-09;-3.3701955e-12;-0.00012372398;1.0030917;1.002389;1.0934444e-09;0.040141676;1.0900742e-09;9.4573224e-14;9.4347826e-14;
13989;2.254012e-16;8.6208064e-09;-3.3704209e-12;-0.00012373226;1.0030917;1.0023891;1.0935389e-09;0.040145147;1.0901685e-09;9.4572139e-14;9.4346738e-14;
13990;2.254038e-16;8.6209368e-09;-3.3706463e-12;-0.00012374053;1.0030916;1.0023891;1.0936335e-09;0.040148619;1.0902629e-09;9.4571055e-14;9.4345651e-14;
13991;2.2540643e-16;8.6210688e-09;-3.3708717e-12;-0.00012374881;1.0030915;1.0023892;1.0937281e-09;0.040152091;1.0903572e-09;9.4569971e-14;9.4344564e-14;
13992;2.2540909e-16;8.6212017e-09;-3.3710971e-12;-0.00012375708;1.0030915;1.0023892;1.0938227e-09;0.040155563;1.0904516e-09;9.4568887e-14;9.4343478e-14;
13993;2.2541168e-16;8.621332e-09;-3.3713226e-12;-0.00012376536;1.0030914;1.0023893;1.0939172e-09;0.040159035;1.0905459e-09;9.4567803e-14;9.4342391e-14;
13994;2.2541435e-16;8.6214653e-09;-3.371548e-12;-0.00012377363;1.0030913;1.0023893;1.0940118e-09;0.040162506;1.0906402e-09;9.456672e-14;9.4341305e-14;
13995;2.2541695e-16;8.6215959e-09;-3.3717734e-12;-0.00012378191;1.0030913;1.0023894;1.0941064e-09;0.040165978;1.0907346e-09;9.4565636e-14;9.4340219e-14;
13996;2.2541959e-16;8.621728e-09;-3.3719988e-12;-0.00012379019;1.0030912;1.0023895;1.0942009e-09;0.040169449;1.0908289e-09;9.4564553e-14;9.4339134e-14;
13997;2.2542223e-16;8.6218603e-09;-3.3722242e-12;-0.00012379846;1.0030912;1.0023895;1.0942955e-09;0.040172921;1.0909233e-09;9.4563471e-14;9.4338049e-14;
13998;2.2542486e-16;8.6219918e-09;-3.3724497e-12;-0.00012380674;1.0030911;1.0023896;1.0943901e-09;0.040176392;1.0910176e-09;9.4562388e-14;9.4336964e-14;
13999;2.2542749e-16;8.6221236e-09;-3.3726751e-12;-0.00012381501;1.003091;1.0023896;1.0944846e-09;0.040179864;1.0911119e-09;9.4561306e-14;9.4335879e-14;
14000;2.2543012e-16;8.6222554e-09;-3.3729005e-12;-0.00012382329;1.003091;1.0023897;1.0945792e-09;0.040183335;1.0912063e-09;9.4560224e-14;9.4334794e-14;
14001;2.2543277e-16;8.6223879e-09;-3.3731259e-12;-0.00012383156;1.0030909;1.0023897;1.0946737e-09;0.040186807;1.0913006e-09;9.4559143e-14;9.433371e-14;
14002;2.2543541e-16;8.6225203e-09;-3.3733514e-12;-0.00012383984;1.0030909;1.0023898;1.0947683e-09;0.040190278;1.0913949e-09;9.4558061e-14;9.4332626e-14;
14003;2.2543802e-16;8.622651e-09;-3.3735768e-12;-0.00012384812;1.0030908;1.0023898;1.0948628e-09;0.040193749;1.0914893e-09;9.455698e-14;9.4331542e-14;
14004;2.2544066e-16;8.6227835e-09;-3.3738023e-12;-0.00012385639;1.0030907;1.0023899;1.0949574e-09;0.040197221;1.0915836e-09;9.4555899e-14;9.4330459e-14;
14005;2.2544329e-16;8.6229152e-09;-3.3740277e-12;-0.00012386467;1.0030907;1.00239;1.095052e-09;0.040200692;1.0916779e-09;9.4554819e-14;9.4329375e-14;
14006;2.2544593e-16;8.6230472e-09;-3.3742532e-12;-0.00012387295;1.0030906;1.00239;1.0951465e-09;0.040204163;1.0917723e-09;9.4553738e-14;9.4328292e-14;
14007;2.2544858e-16;8.6231798e-09;-3.3744786e-12;-0.00012388122;1.0030906;1.0023901;1.0952411e-09;0.040207634;1.0918666e-09;9.4552658e-14;9.432721e-14;
14008;2.2545121e-16;8.6233115e-09;-3.3747041e-12;-0.0001238895;1.0030905;1.0023901;1.0953356e-09;0.040211105;1.0919609e-09;9.4551578e-14;9.4326127e-14;
14009;2.2545385e-16;8.6234437e-09;-3.3749295e-12;-0.00012389778;1.0030904;1.0023902;1.0954302e-09;0.040214576;1.0920552e-09;9.4550499e-14;9.4325045e-14;
14010;2.2545649e-16;8.6235759e-09;-3.375155e-12;-0.00012390605;1.0030904;1.0023902;1.0955247e-09;0.040218047;1.0921496e-09;9.4549419e-14;9.4323963e-14;
14011;2.2545909e-16;8.6237067e-09;-3.3753804e-12;-0.00012391433;1.0030903;1.0023903;1.0956193e-09;0.040221518;1.0922439e-09;9.454834e-14;9.4322881e-14;
14012;2.2546178e-16;8.6238406e-09;-3.3756059e-12;-0.00012392261;1.0030903;1.0023903;1.0957138e-09;0.040224989;1.0923382e-09;9.4547261e-14;9.43218e-14;
14013;2.254644e-16;8.6239722e-09;-3.3758313e-12;-0.00012393088;1.0030902;1.0023904;1.0958084e-09;0.04022846;1.0924325e-09;9.4546183e-14;9.4320718e-14;
14014;2.2546701e-16;8.6241032e-09;-3.3760568e-12;-0.00012393916;1.0030901;1.0023905;1.0959029e-09;0.040231931;1.0925268e-09;9.4545104e-14;9.4319637e-14;
14015;2.2546967e-16;8.6242361e-09;-3.3762823e-12;-0.00012394744;1.0030901;1.0023905;1.0959974e-09;0.040235402;1.0926212e-09;9.4544026e-14;9.4318557e-14;
14016;2.2547231e-16;8.6243682e-09;-3.3765078e-12;-0.00012395571;1.00309;1.0023906;1.096092e-09;0.040238873;1.0927155e-09;9.4542948e-14;9.4317476e-14;
14017;2.2547496e-16;8.6245007e-09;-3.3767332e-12;-0.00012396399;1.00309;1.0023906;1.0961865e-09;0.040242343;1.0928098e-09;9.4541871e-14;9.4316396e-14;
14018;2.254776e-16;8.6246328e-09;-3.3769587e-12;-0.00012397227;1.0030899;1.0023907;1.0962811e-09;0.040245814;1.0929041e-09;9.4540793e-14;9.4315316e-14;
14019;2.2548023e-16;8.6247647e-09;-3.3771842e-12;-0.00012398055;1.0030898;1.0023907;1.0963756e-09;0.040249285;1.0929984e-09;9.4539716e-14;9.4314236e-14;
14020;2.2548289e-16;8.6248975e-09;-3.3774097e-12;-0.00012398882;1.0030898;1.0023908;1.0964701e-09;0.040252755;1.0930927e-09;9.453864e-14;9.4313157e-14;
14021;2.2548551e-16;8.625029e-09;-3.3776352e-12;-0.0001239971;1.0030897;1.0023908;1.0965647e-09;0.040256226;1.0931871e-09;9.4537563e-14;9.4312077e-14;
14022;2.2548816e-16;8.6251617e-09;-3.3778606e-12;-0.00012400538;1.0030897;1.0023909;1.0966592e-09;0.040259697;1.0932814e-09;9.4536487e-14;9.4310999e-14;
14023;2.2549081e-16;8.625294e-09;-3.3780861e-12;-0.00012401366;1.0030896;1.002391;1.0967538e-09;0.040263167;1.0933757e-09;9.4535411e-14;9.430992e-14;
14024;2.2549344e-16;8.6254261e-09;-3.3783116e-12;-0.00012402194;1.0030895;1.002391;1.0968483e-09;0.040266638;1.09347e-09;9.4534335e-14;9.4308841e-14;
14025;2.2549609e-16;8.6255587e-09;-3.3785371e-12;-0.00012403022;1.0030895;1.0023911;1.0969428e-09;0.040270108;1.0935643e-09;9.4533259e-14;9.4307763e-14;
14026;2.2549873e-16;8.6256905e-09;-3.3787626e-12;-0.00012403849;1.0030894;1.0023911;1.0970374e-09;0.040273578;1.0936586e-09;9.4532184e-14;9.4306685e-14;
14027;2.2550138e-16;8.6258234e-09;-3.3789881e-12;-0.00012404677;1.0030894;1.0023912;1.0971319e-09;0.040277049;1.0937529e-09;9.4531109e-14;9.4305608e-14;
14028;2.2550402e-16;8.6259555e-09;-3.3792136e-12;-0.00012405505;1.0030893;1.0023912;1.0972264e-09;0.040280519;1.0938472e-09;9.4530034e-14;9.430453e-14;
14029;2.2550667e-16;8.6260881e-09;-3.3794391e-12;-0.00012406333;1.0030892;1.0023913;1.0973209e-09;0.040283989;1.0939415e-09;9.452896e-14;9.4303453e-14;
14030;2.2550932e-16;8.6262204e-09;-3.3796646e-12;-0.00012407161;1.0030892;1.0023913;1.0974155e-09;0.04028746;1.0940358e-09;9.4527885e-14;9.4302376e-14;
14031;2.2551195e-16;8.6263524e-09;-3.3798902e-12;-0.00012407989;1.0030891;1.0023914;1.09751e-09;0.04029093;1.0941301e-09;9.4526811e-14;9.4301299e-14;
14032;2.2551461e-16;8.6264851e-09;-3.3801157e-12;-0.00012408817;1.0030891;1.0023915;1.0976045e-09;0.0402944;1.0942244e-09;9.4525737e-14;9.4300223e-14;
14033;2.2551727e-16;8.6266181e-09;-3.3803412e-12;-0.00012409644;1.003089;1.0023915;1.0976991e-09;0.04029787;1.0943187e-09;9.4524664e-14;9.4299147e-14;
14034;2.2551988e-16;8.6267493e-09;-3.3805667e-12;-0.00012410472;1.0030889;1.0023916;1.0977936e-09;0.04030134;1.094413e-09;9.4523591e-14;9.4298071e-14;
14035;2.2552257e-16;8.6268835e-09;-3.3807922e-12;-0.000124113;1.0030889;1.0023916;1.0978881e-09;0.04030481;1.0945073e-09;9.4522518e-14;9.4296995e-14;
14036;2.2552518e-16;8.6270145e-09;-3.3810178e-12;-0.00012412128;1.0030888;1.0023917;1.0979826e-09;0.04030828;1.0946016e-09;9.4521445e-14;9.429592e-14;
14037;2.2552784e-16;8.6271472e-09;-3.3812433e-12;-0.00012412956;1.0030888;1.0023917;1.0980771e-09;0.04031175;1.0946959e-09;9.4520372e-14;9.4294844e-14;
14038;2.255305e-16;8.6272801e-09;-3.3814688e-12;-0.00012413784;1.0030887;1.0023918;1.0981717e-09;0.04031522;1.0947902e-09;9.45193e-14;9.429377e-14;
14039;2.2553315e-16;8.6274127e-09;-3.3816943e-12;-0.00012414612;1.0030886;1.0023918;1.0982662e-09;0.04031869;1.0948845e-09;9.4518228e-14;9.4292695e-14;
14040;2.2553579e-16;8.627545e-09;-3.3819199e-12;-0.0001241544;1.0030886;1.0023919;1.0983607e-09;0.04032216;1.0949788e-09;9.4517156e-14;9.429162e-14;
14041;2.2553846e-16;8.6276785e-09;-3.3821454e-12;-0.00012416268;1.0030885;1.002392;1.0984552e-09;0.040325629;1.0950731e-09;9.4516085e-14;9.4290546e-14;
14042;2.2554108e-16;8.6278099e-09;-3.382371e-12;-0.00012417096;1.0030885;1.002392;1.0985497e-09;0.040329099;1.0951674e-09;9.4515013e-14;9.4289472e-14;
14043;2.2554375e-16;8.6279429e-09;-3.3825965e-12;-0.00012417924;1.0030884;1.0023921;1.0986442e-09;0.040332569;1.0952616e-09;9.4513942e-14;9.4288399e-14;
14044;2.2554639e-16;8.6280755e-09;-3.3828221e-12;-0.00012418752;1.0030883;1.0023921;1.0987388e-09;0.040336039;1.0953559e-09;9.4512872e-14;9.4287325e-14;
14045;2.2554904e-16;8.6282077e-09;-3.3830476e-12;-0.0001241958;1.0030883;1.0023922;1.0988333e-09;0.040339508;1.0954502e-09;9.4511801e-14;9.4286252e-14;
14046;2.2555171e-16;8.6283414e-09;-3.3832732e-12;-0.00012420408;1.0030882;1.0023922;1.0989278e-09;0.040342978;1.0955445e-09;9.4510731e-14;9.4285179e-14;
14047;2.2555435e-16;8.6284732e-09;-3.3834987e-12;-0.00012421236;1.0030882;1.0023923;1.0990223e-09;0.040346447;1.0956388e-09;9.4509661e-14;9.4284107e-14;
14048;2.2555702e-16;8.6286066e-09;-3.3837243e-12;-0.00012422064;1.0030881;1.0023923;1.0991168e-09;0.040349917;1.0957331e-09;9.4508591e-14;9.4283034e-14;
14049;2.2555965e-16;8.6287384e-09;-3.3839498e-12;-0.00012422892;1.003088;1.0023924;1.0992113e-09;0.040353386;1.0958274e-09;9.4507522e-14;9.4281962e-14;
14050;2.2556231e-16;8.6288713e-09;-3.3841754e-12;-0.0001242372;1.003088;1.0023924;1.0993058e-09;0.040356856;1.0959216e-09;9.4506453e-14;9.428089e-14;
14051;2.2556498e-16;8.6290048e-09;-3.384401e-12;-0.00012424548;1.0030879;1.0023925;1.0994003e-09;0.040360325;1.0960159e-09;9.4505384e-14;9.4279819e-14;
14052;2.2556761e-16;8.6291365e-09;-3.3846265e-12;-0.00012425376;1.0030879;1.0023926;1.0994948e-09;0.040363795;1.0961102e-09;9.4504315e-14;9.4278747e-14;
14053;2.2557029e-16;8.6292702e-09;-3.3848521e-12;-0.00012426205;1.0030878;1.0023926;1.0995893e-09;0.040367264;1.0962045e-09;9.4503246e-14;9.4277676e-14;
14054;2.2557293e-16;8.6294026e-09;-3.3850777e-12;-0.00012427033;1.0030877;1.0023927;1.0996838e-09;0.040370733;1.0962987e-09;9.4502178e-14;9.4276605e-14;
14055;2.2557558e-16;8.629535e-09;-3.3853032e-12;-0.00012427861;1.0030877;1.0023927;1.0997783e-09;0.040374203;1.096393e-09;9.450111e-14;9.4275535e-14;
14056;2.2557825e-16;8.6296685e-09;-3.3855288e-12;-0.00012428689;1.0030876;1.0023928;1.0998728e-09;0.040377672;1.0964873e-09;9.4500042e-14;9.4274464e-14;
14057;2.255809e-16;8.6298011e-09;-3.3857544e-12;-0.00012429517;1.0030876;1.0023928;1.0999673e-09;0.040381141;1.0965816e-09;9.4498975e-14;9.4273394e-14;
14058;2.2558355e-16;8.6299336e-09;-3.38598e-12;-0.00012430345;1.0030875;1.0023929;1.1000618e-09;0.04038461;1.0966758e-09;9.4497908e-14;9.4272324e-14;
14059;2.2558622e-16;8.6300669e-09;-3.3862056e-12;-0.00012431173;1.0030874;1.0023929;1.1001563e-09;0.040388079;1.0967701e-09;9.4496841e-14;9.4271254e-14;
14060;2.2558888e-16;8.6301997e-09;-3.3864312e-12;-0.00012432001;1.0030874;1.002393;1.1002508e-09;0.040391548;1.0968644e-09;9.4495774e-14;9.4270185e-14;
14061;2.2559153e-16;8.6303325e-09;-3.3866568e-12;-0.0001243283;1.0030873;1.0023931;1.1003453e-09;0.040395017;1.0969587e-09;9.4494707e-14;9.4269116e-14;
14062;2.2559419e-16;8.6304653e-09;-3.3868823e-12;-0.00012433658;1.0030873;1.0023931;1.1004398e-09;0.040398486;1.0970529e-09;9.4493641e-14;9.4268047e-14;
14063;2.2559685e-16;8.6305984e-09;-3.3871079e-12;-0.00012434486;1.0030872;1.0023932;1.1005343e-09;0.040401955;1.0971472e-09;9.4492575e-14;9.4266978e-14;
14064;2.255995e-16;8.6307312e-09;-3.3873335e-12;-0.00012435314;1.0030871;1.0023932;1.1006288e-09;0.040405424;1.0972415e-09;9.449151e-14;9.426591e-14;
14065;2.2560216e-16;8.6308638e-09;-3.3875591e-12;-0.00012436142;1.0030871;1.0023933;1.1007233e-09;0.040408893;1.0973357e-09;9.4490444e-14;9.4264842e-14;
14066;2.2560482e-16;8.630997e-09;-3.3877847e-12;-0.00012436971;1.003087;1.0023933;1.1008178e-09;0.040412362;1.09743e-09;9.4489379e-14;9.4263774e-14;
14067;2.256075e-16;8.6311307e-09;-3.3880104e-12;-0.00012437799;1.003087;1.0023934;1.1009123e-09;0.040415831;1.0975242e-09;9.4488314e-14;9.4262706e-14;
14068;2.2561013e-16;8.6312626e-09;-3.388236e-12;-0.00012438627;1.0030869;1.0023934;1.1010067e-09;0.040419299;1.0976185e-09;9.4487249e-14;9.4261639e-14;
14069;2.2561282e-16;8.6313967e-09;-3.3884616e-12;-0.00012439455;1.0030868;1.0023935;1.1011012e-09;0.040422768;1.0977128e-09;9.4486185e-14;9.4260572e-14;
14070;2.2561547e-16;8.6315293e-09;-3.3886872e-12;-0.00012440284;1.0030868;1.0023936;1.1011957e-09;0.040426237;1.097807e-09;9.4485121e-14;9.4259505e-14;
14071;2.2561813e-16;8.6316622e-09;-3.3889128e-12;-0.00012441112;1.0030867;1.0023936;1.1012902e-09;0.040429705;1.0979013e-09;9.4484057e-14;9.4258438e-14;
14072;2.256208e-16;8.6317954e-09;-3.3891384e-12;-0.0001244194;1.0030867;1.0023937;1.1013847e-09;0.040433174;1.0979955e-09;9.4482993e-14;9.4257372e-14;
14073;2.2562347e-16;8.6319288e-09;-3.3893641e-12;-0.00012442768;1.0030866;1.0023937;1.1014792e-09;0.040436642;1.0980898e-09;9.4481929e-14;9.4256306e-14;
14074;2.2562612e-16;8.6320615e-09;-3.3895897e-12;-0.00012443597;1.0030865;1.0023938;1.1015736e-09;0.040440111;1.0981841e-09;9.4480866e-14;9.425524e-14;
14075;2.256288e-16;8.6321953e-09;-3.3898153e-12;-0.00012444425;1.0030865;1.0023938;1.1016681e-09;0.040443579;1.0982783e-09;9.4479803e-14;9.4254174e-14;
14076;2.2563144e-16;8.6323275e-09;-3.3900409e-12;-0.00012445253;1.0030864;1.0023939;1.1017626e-09;0.040447048;1.0983726e-09;9.447874e-14;9.4253109e-14;
14077;2.256341e-16;8.6324605e-09;-3.3902666e-12;-0.00012446082;1.0030864;1.0023939;1.1018571e-09;0.040450516;1.0984668e-09;9.4477678e-14;9.4252044e-14;
14078;2.2563678e-16;8.6325942e-09;-3.3904922e-12;-0.0001244691;1.0030863;1.002394;1.1019516e-09;0.040453985;1.0985611e-09;9.4476616e-14;9.4250979e-14;
14079;2.2563946e-16;8.6327277e-09;-3.3907179e-12;-0.00012447738;1.0030862;1.0023941;1.102046e-09;0.040457453;1.0986553e-09;9.4475554e-14;9.4249914e-14;
14080;2.2564212e-16;8.6328607e-09;-3.3909435e-12;-0.00012448567;1.0030862;1.0023941;1.1021405e-09;0.040460921;1.0987496e-09;9.4474492e-14;9.424885e-14;
14081;2.2564478e-16;8.6329937e-09;-3.3911691e-12;-0.00012449395;1.0030861;1.0023942;1.102235e-09;0.040464389;1.0988438e-09;9.4473431e-14;9.4247786e-14;
14082;2.2564744e-16;8.6331267e-09;-3.3913948e-12;-0.00012450224;1.0030861;1.0023942;1.1023295e-09;0.040467858;1.0989381e-09;9.4472369e-14;9.4246722e-14;
14083;2.2565011e-16;8.63326e-09;-3.3916204e-12;-0.00012451052;1.003086;1.0023943;1.1024239e-09;0.040471326;1.0990323e-09;9.4471308e-14;9.4245658e-14;
14084;2.2565278e-16;8.6333934e-09;-3.3918461e-12;-0.0001245188;1.0030859;1.0023943;1.1025184e-09;0.040474794;1.0991265e-09;9.4470248e-14;9.4244595e-14;
14085;2.2565545e-16;8.6335269e-09;-3.3920717e-12;-0.00012452709;1.0030859;1.0023944;1.1026129e-09;0.040478262;1.0992208e-09;9.4469187e-14;9.4243532e-14;
14086;2.2565812e-16;8.63366e-09;-3.3922974e-12;-0.00012453537;1.0030858;1.0023944;1.1027073e-09;0.04048173;1.099315e-09;9.4468127e-14;9.4242469e-14;
14087;2.2566079e-16;8.6337935e-09;-3.3925231e-12;-0.00012454366;1.0030858;1.0023945;1.1028018e-09;0.040485198;1.0994093e-09;9.4467067e-14;9.4241406e-14;
14088;2.2566347e-16;8.6339272e-09;-3.3927487e-12;-0.00012455194;1.0030857;1.0023946;1.1028963e-09;0.040488666;1.0995035e-09;9.4466007e-14;9.4240344e-14;
14089;2.2566613e-16;8.6340601e-09;-3.3929744e-12;-0.00012456022;1.0030857;1.0023946;1.1029907e-09;0.040492134;1.0995978e-09;9.4464948e-14;9.4239282e-14;
14090;2.2566879e-16;8.6341934e-09;-3.3932001e-12;-0.00012456851;1.0030856;1.0023947;1.1030852e-09;0.040495602;1.099692e-09;9.4463889e-14;9.423822e-14;
14091;2.2567146e-16;8.6343265e-09;-3.3934257e-12;-0.00012457679;1.0030855;1.0023947;1.1031797e-09;0.04049907;1.0997862e-09;9.446283e-14;9.4237158e-14;
14092;2.2567414e-16;8.6344604e-09;-3.3936514e-12;-0.00012458508;1.0030855;1.0023948;1.1032741e-09;0.040502537;1.0998805e-09;9.4461771e-14;9.4236097e-14;
14093;2.2567682e-16;8.6345941e-09;-3.3938771e-12;-0.00012459336;1.0030854;1.0023948;1.1033686e-09;0.040506005;1.0999747e-09;9.4460713e-14;9.4235036e-14;
14094;2.2567946e-16;8.6347264e-09;-3.3941028e-12;-0.00012460165;1.0030854;1.0023949;1.103463e-09;0.040509473;1.1000689e-09;9.4459654e-14;9.4233975e-14;
